,frame,timestamp,rssi,frame_control,source_mac,core,seq_num,channel_spec,spatial_stream,chip,rssi_ma
251,251,1750558988661309,-46,128,3C:6A:D2:84:AD:40,0,22704,2ae0,0,43455c0,-46.0
252,252,1750558988763672,-46,128,3C:6A:D2:84:AD:40,0,22720,2ae0,0,43455c0,-46.0
253,253,1750558988865045,-46,128,3C:6A:D2:84:AD:40,0,22736,2ae0,0,43455c0,-46.0
254,254,1750558988968474,-46,128,3C:6A:D2:84:AD:40,0,22752,2ae0,0,43455c0,-46.0
255,255,1750558989070885,-46,128,3C:6A:D2:84:AD:40,0,22768,2ae0,0,43455c0,-46.0
256,256,1750558989138938,-46,8,3C:6A:D2:84:AD:40,0,49360,2ae0,0,43455c0,-46.0
257,257,1750558989173271,-46,128,3C:6A:D2:84:AD:40,0,22784,2ae0,0,43455c0,-46.0
258,258,1750558989241450,-46,8,3C:6A:D2:84:AD:40,0,49376,2ae0,0,43455c0,-46.0
259,259,1750558989274625,-46,128,3C:6A:D2:84:AD:40,0,22800,2ae0,0,43455c0,-46.0
260,260,1750558989343416,-46,8,3C:6A:D2:84:AD:40,0,49392,2ae0,0,43455c0,-46.0
261,261,1750558989378028,-46,128,3C:6A:D2:84:AD:40,0,22816,2ae0,0,43455c0,-46.0
262,262,1750558989479641,-46,128,3C:6A:D2:84:AD:40,0,22832,2ae0,0,43455c0,-46.0
263,263,1750558989582840,-46,128,3C:6A:D2:84:AD:40,0,22848,2ae0,0,43455c0,-46.0
264,264,1750558989685318,-46,128,3C:6A:D2:84:AD:40,0,22864,2ae0,0,43455c0,-46.0
265,265,1750558989787712,-46,128,3C:6A:D2:84:AD:40,0,22880,2ae0,0,43455c0,-46.0
266,266,1750558989890079,-47,128,3C:6A:D2:84:AD:40,0,22896,2ae0,0,43455c0,-46.333333333333336
267,267,1750558989992459,-47,128,3C:6A:D2:84:AD:40,0,22912,2ae0,0,43455c0,-46.666666666666664
268,268,1750558990094886,-47,128,3C:6A:D2:84:AD:40,0,22928,2ae0,0,43455c0,-47.0
269,269,1750558990197350,-47,128,3C:6A:D2:84:AD:40,0,22944,2ae0,0,43455c0,-47.0
270,270,1750558990299703,-47,128,3C:6A:D2:84:AD:40,0,22960,2ae0,0,43455c0,-47.0
271,271,1750558990402113,-47,128,3C:6A:D2:84:AD:40,0,22976,2ae0,0,43455c0,-47.0
272,272,1750558990504501,-47,128,3C:6A:D2:84:AD:40,0,22992,2ae0,0,43455c0,-47.0
273,273,1750558990606874,-46,128,3C:6A:D2:84:AD:40,0,23008,2ae0,0,43455c0,-46.666666666666664
274,274,1750558990709339,-46,128,3C:6A:D2:84:AD:40,0,23024,2ae0,0,43455c0,-46.333333333333336
275,275,1750558990811669,-46,128,3C:6A:D2:84:AD:40,0,23040,2ae0,0,43455c0,-46.0
276,276,1750558990914173,-46,128,3C:6A:D2:84:AD:40,0,23056,2ae0,0,43455c0,-46.0
277,277,1750558991018312,-46,128,3C:6A:D2:84:AD:40,0,23072,2ae0,0,43455c0,-46.0
278,278,1750558991118874,-46,128,3C:6A:D2:84:AD:40,0,23088,2ae0,0,43455c0,-46.0
279,279,1750558991221329,-46,128,3C:6A:D2:84:AD:40,0,23104,2ae0,0,43455c0,-46.0
280,280,1750558991322702,-47,128,3C:6A:D2:84:AD:40,0,23120,2ae0,0,43455c0,-46.333333333333336
281,281,1750558991424785,-46,128,3C:6A:D2:84:AD:40,0,23136,2ae0,0,43455c0,-46.333333333333336
282,282,1750558991528513,-47,128,3C:6A:D2:84:AD:40,0,23152,2ae0,0,43455c0,-46.666666666666664
283,283,1750558991630889,-46,128,3C:6A:D2:84:AD:40,0,23168,2ae0,0,43455c0,-46.333333333333336
284,284,1750558991733378,-47,128,3C:6A:D2:84:AD:40,0,23184,2ae0,0,43455c0,-46.666666666666664
285,285,1750558991834700,-47,128,3C:6A:D2:84:AD:40,0,23200,2ae0,0,43455c0,-46.666666666666664
286,286,1750558991938095,-47,128,3C:6A:D2:84:AD:40,0,23216,2ae0,0,43455c0,-47.0
287,287,1750558992040501,-47,128,3C:6A:D2:84:AD:40,0,23232,2ae0,0,43455c0,-47.0
288,288,1750558992142945,-47,128,3C:6A:D2:84:AD:40,0,23248,2ae0,0,43455c0,-47.0
289,289,1750558992245313,-47,128,3C:6A:D2:84:AD:40,0,23264,2ae0,0,43455c0,-47.0
290,290,1750558992347743,-47,128,3C:6A:D2:84:AD:40,0,23280,2ae0,0,43455c0,-47.0
291,291,1750558992450115,-47,128,3C:6A:D2:84:AD:40,0,23296,2ae0,0,43455c0,-47.0
292,292,1750558992552516,-47,128,3C:6A:D2:84:AD:40,0,23312,2ae0,0,43455c0,-47.0
293,293,1750558992654423,-47,128,3C:6A:D2:84:AD:40,0,23328,2ae0,0,43455c0,-47.0
294,294,1750558992662645,-47,8,3C:6A:D2:84:AD:40,0,49408,2ae0,0,43455c0,-47.0
295,295,1750558992664213,-47,8,3C:6A:D2:84:AD:40,0,49424,2ae0,0,43455c0,-47.0
296,296,1750558992714017,-47,8,3C:6A:D2:84:AD:40,0,49440,2ae0,0,43455c0,-47.0
297,297,1750558992731028,-47,8,3C:6A:D2:84:AD:40,0,49456,2ae0,0,43455c0,-47.0
298,298,1750558992733885,-47,8,3C:6A:D2:84:AD:40,0,49472,2ae0,0,43455c0,-47.0
299,299,1750558992735895,-47,8,3C:6A:D2:84:AD:40,0,49488,2ae0,0,43455c0,-47.0
300,300,1750558992756735,-47,128,3C:6A:D2:84:AD:40,0,23344,2ae0,0,43455c0,-47.0
301,301,1750558992763106,-47,8,3C:6A:D2:84:AD:40,0,49504,2ae0,0,43455c0,-47.0
302,302,1750558992813781,-47,8,3C:6A:D2:84:AD:40,0,49520,2ae0,0,43455c0,-47.0
303,303,1750558992859671,-47,128,3C:6A:D2:84:AD:40,0,23360,2ae0,0,43455c0,-47.0
304,304,1750558992863975,-47,8,3C:6A:D2:84:AD:40,0,49536,2ae0,0,43455c0,-47.0
305,305,1750558992912960,-47,8,3C:6A:D2:84:AD:40,0,49552,2ae0,0,43455c0,-47.0
306,306,1750558992939529,-47,8,3C:6A:D2:84:AD:40,0,49568,2ae0,0,43455c0,-47.0
307,307,1750558992940887,-47,8,3C:6A:D2:84:AD:40,0,49584,2ae0,0,43455c0,-47.0
308,308,1750558992961216,-47,128,3C:6A:D2:84:AD:40,0,23376,2ae0,0,43455c0,-47.0
309,309,1750558992963028,-47,8,3C:6A:D2:84:AD:40,0,49600,2ae0,0,43455c0,-47.0
310,310,1750558993014073,-47,8,3C:6A:D2:84:AD:40,0,49616,2ae0,0,43455c0,-47.0
311,311,1750558993064476,-47,128,3C:6A:D2:84:AD:40,0,23392,2ae0,0,43455c0,-47.0
312,312,1750558993112538,-47,8,3C:6A:D2:84:AD:40,0,49648,2ae0,0,43455c0,-47.0
313,313,1750558993163507,-47,8,3C:6A:D2:84:AD:40,0,49664,2ae0,0,43455c0,-47.0
314,314,1750558993166878,-47,128,3C:6A:D2:84:AD:40,0,23408,2ae0,0,43455c0,-47.0
315,315,1750558993213655,-47,8,3C:6A:D2:84:AD:40,0,49680,2ae0,0,43455c0,-47.0
316,316,1750558993264524,-47,8,3C:6A:D2:84:AD:40,0,49696,2ae0,0,43455c0,-47.0
317,317,1750558993269663,-47,128,3C:6A:D2:84:AD:40,0,23424,2ae0,0,43455c0,-47.0
318,318,1750558993314789,-47,8,3C:6A:D2:84:AD:40,0,49712,2ae0,0,43455c0,-47.0
319,319,1750558993327446,-47,8,3C:6A:D2:84:AD:40,0,49728,2ae0,0,43455c0,-47.0
320,320,1750558993328300,-47,8,3C:6A:D2:84:AD:40,0,49760,2ae0,0,43455c0,-47.0
321,321,1750558993363039,-47,8,3C:6A:D2:84:AD:40,0,49776,2ae0,0,43455c0,-47.0
322,322,1750558993371694,-47,128,3C:6A:D2:84:AD:40,0,23440,2ae0,0,43455c0,-47.0
323,323,1750558993413157,-47,8,3C:6A:D2:84:AD:40,0,49792,2ae0,0,43455c0,-47.0
324,324,1750558993464158,-47,8,3C:6A:D2:84:AD:40,0,49808,2ae0,0,43455c0,-47.0
325,325,1750558993474145,-47,128,3C:6A:D2:84:AD:40,0,23456,2ae0,0,43455c0,-47.0
326,326,1750558993513048,-47,8,3C:6A:D2:84:AD:40,0,49824,2ae0,0,43455c0,-47.0
327,327,1750558993563544,-47,8,3C:6A:D2:84:AD:40,0,49840,2ae0,0,43455c0,-47.0
328,328,1750558993576297,-47,128,3C:6A:D2:84:AD:40,0,23472,2ae0,0,43455c0,-47.0
329,329,1750558993612882,-47,8,3C:6A:D2:84:AD:40,0,49856,2ae0,0,43455c0,-47.0
330,330,1750558993663033,-47,8,3C:6A:D2:84:AD:40,0,49872,2ae0,0,43455c0,-47.0
331,331,1750558993678934,-47,128,3C:6A:D2:84:AD:40,0,23488,2ae0,0,43455c0,-47.0
332,332,1750558993713747,-47,8,3C:6A:D2:84:AD:40,0,49888,2ae0,0,43455c0,-47.0
333,333,1750558993762916,-47,8,3C:6A:D2:84:AD:40,0,49904,2ae0,0,43455c0,-47.0
334,334,1750558993780916,-47,128,3C:6A:D2:84:AD:40,0,23504,2ae0,0,43455c0,-47.0
335,335,1750558993813914,-47,8,3C:6A:D2:84:AD:40,0,49920,2ae0,0,43455c0,-47.0
336,336,1750558993863235,-47,8,3C:6A:D2:84:AD:40,0,49936,2ae0,0,43455c0,-47.0
337,337,1750558993883672,-47,128,3C:6A:D2:84:AD:40,0,23520,2ae0,0,43455c0,-47.0
338,338,1750558993912777,-47,8,3C:6A:D2:84:AD:40,0,49952,2ae0,0,43455c0,-47.0
339,339,1750558993962761,-47,8,3C:6A:D2:84:AD:40,0,49968,2ae0,0,43455c0,-47.0
340,340,1750558993986111,-46,128,3C:6A:D2:84:AD:40,0,23536,2ae0,0,43455c0,-46.666666666666664
341,341,1750558994012908,-46,8,3C:6A:D2:84:AD:40,0,49984,2ae0,0,43455c0,-46.333333333333336
342,342,1750558994062773,-47,8,3C:6A:D2:84:AD:40,0,50000,2ae0,0,43455c0,-46.333333333333336
343,343,1750558994088484,-46,128,3C:6A:D2:84:AD:40,0,23552,2ae0,0,43455c0,-46.333333333333336
344,344,1750558994112909,-46,8,3C:6A:D2:84:AD:40,0,50016,2ae0,0,43455c0,-46.333333333333336
345,345,1750558994163782,-46,8,3C:6A:D2:84:AD:40,0,50032,2ae0,0,43455c0,-46.0
346,346,1750558994190876,-46,128,3C:6A:D2:84:AD:40,0,23568,2ae0,0,43455c0,-46.0
347,347,1750558994212045,-46,8,3C:6A:D2:84:AD:40,0,50048,2ae0,0,43455c0,-46.0
348,348,1750558994263843,-46,8,3C:6A:D2:84:AD:40,0,50064,2ae0,0,43455c0,-46.0
349,349,1750558994292303,-46,128,3C:6A:D2:84:AD:40,0,23584,2ae0,0,43455c0,-46.0
350,350,1750558994312907,-46,8,3C:6A:D2:84:AD:40,0,50080,2ae0,0,43455c0,-46.0
351,351,1750558994363867,-46,8,3C:6A:D2:84:AD:40,0,50096,2ae0,0,43455c0,-46.0
352,352,1750558994395673,-46,128,3C:6A:D2:84:AD:40,0,23600,2ae0,0,43455c0,-46.0
353,353,1750558994412916,-46,8,3C:6A:D2:84:AD:40,0,50112,2ae0,0,43455c0,-46.0
354,354,1750558994463359,-46,8,3C:6A:D2:84:AD:40,0,50128,2ae0,0,43455c0,-46.0
355,355,1750558994498064,-46,128,3C:6A:D2:84:AD:40,0,23616,2ae0,0,43455c0,-46.0
356,356,1750558994512945,-46,8,3C:6A:D2:84:AD:40,0,50144,2ae0,0,43455c0,-46.0
357,357,1750558994563223,-46,8,3C:6A:D2:84:AD:40,0,50160,2ae0,0,43455c0,-46.0
358,358,1750558994600474,-46,128,3C:6A:D2:84:AD:40,0,23632,2ae0,0,43455c0,-46.0
359,359,1750558994612811,-46,8,3C:6A:D2:84:AD:40,0,50176,2ae0,0,43455c0,-46.0
360,360,1750558994662278,-46,8,3C:6A:D2:84:AD:40,0,50192,2ae0,0,43455c0,-46.0
361,361,1750558994702900,-46,128,3C:6A:D2:84:AD:40,0,23648,2ae0,0,43455c0,-46.0
362,362,1750558994713787,-46,8,3C:6A:D2:84:AD:40,0,50208,2ae0,0,43455c0,-46.0
363,363,1750558994762841,-46,8,3C:6A:D2:84:AD:40,0,50224,2ae0,0,43455c0,-46.0
364,364,1750558994805340,-46,128,3C:6A:D2:84:AD:40,0,23664,2ae0,0,43455c0,-46.0
365,365,1750558994813710,-46,8,3C:6A:D2:84:AD:40,0,50240,2ae0,0,43455c0,-46.0
366,366,1750558994863048,-46,8,3C:6A:D2:84:AD:40,0,50256,2ae0,0,43455c0,-46.0
367,367,1750558994907721,-46,128,3C:6A:D2:84:AD:40,0,23680,2ae0,0,43455c0,-46.0
368,368,1750558994912990,-46,8,3C:6A:D2:84:AD:40,0,50272,2ae0,0,43455c0,-46.0
369,369,1750558994963744,-46,8,3C:6A:D2:84:AD:40,0,50288,2ae0,0,43455c0,-46.0
370,370,1750558995010101,-46,128,3C:6A:D2:84:AD:40,0,23696,2ae0,0,43455c0,-46.0
371,371,1750558995014374,-46,8,3C:6A:D2:84:AD:40,0,50304,2ae0,0,43455c0,-46.0
372,372,1750558995062885,-46,8,3C:6A:D2:84:AD:40,0,50320,2ae0,0,43455c0,-46.0
373,373,1750558995112494,-46,128,3C:6A:D2:84:AD:40,0,23712,2ae0,0,43455c0,-46.0
374,374,1750558995112946,-46,8,3C:6A:D2:84:AD:40,0,50336,2ae0,0,43455c0,-46.0
375,375,1750558995163167,-46,8,3C:6A:D2:84:AD:40,0,50352,2ae0,0,43455c0,-46.0
376,376,1750558995213057,-46,8,3C:6A:D2:84:AD:40,0,50368,2ae0,0,43455c0,-46.0
377,377,1750558995263294,-46,8,3C:6A:D2:84:AD:40,0,50384,2ae0,0,43455c0,-46.0
378,378,1750558995313278,-46,8,3C:6A:D2:84:AD:40,0,50400,2ae0,0,43455c0,-46.0
379,379,1750558995317338,-46,128,3C:6A:D2:84:AD:40,0,23744,2ae0,0,43455c0,-46.0
380,380,1750558995362564,-46,8,3C:6A:D2:84:AD:40,0,50416,2ae0,0,43455c0,-46.0
381,381,1750558995412865,-46,8,3C:6A:D2:84:AD:40,0,50432,2ae0,0,43455c0,-46.0
382,382,1750558995419691,-46,128,3C:6A:D2:84:AD:40,0,23760,2ae0,0,43455c0,-46.0
383,383,1750558995462849,-46,8,3C:6A:D2:84:AD:40,0,50448,2ae0,0,43455c0,-46.0
384,384,1750558995513250,-46,8,3C:6A:D2:84:AD:40,0,50464,2ae0,0,43455c0,-46.0
385,385,1750558995522145,-46,128,3C:6A:D2:84:AD:40,0,23776,2ae0,0,43455c0,-46.0
386,386,1750558995562543,-46,8,3C:6A:D2:84:AD:40,0,50480,2ae0,0,43455c0,-46.0
387,387,1750558995612752,-46,8,3C:6A:D2:84:AD:40,0,50496,2ae0,0,43455c0,-46.0
388,388,1750558995624475,-46,128,3C:6A:D2:84:AD:40,0,23792,2ae0,0,43455c0,-46.0
389,389,1750558995663204,-46,8,3C:6A:D2:84:AD:40,0,50512,2ae0,0,43455c0,-46.0
390,390,1750558995713922,-46,8,3C:6A:D2:84:AD:40,0,50528,2ae0,0,43455c0,-46.0
391,391,1750558995726872,-46,128,3C:6A:D2:84:AD:40,0,23808,2ae0,0,43455c0,-46.0
392,392,1750558995761852,-46,8,3C:6A:D2:84:AD:40,0,50544,2ae0,0,43455c0,-46.0
393,393,1750558995812876,-46,8,3C:6A:D2:84:AD:40,0,50560,2ae0,0,43455c0,-46.0
394,394,1750558995829333,-46,128,3C:6A:D2:84:AD:40,0,23824,2ae0,0,43455c0,-46.0
395,395,1750558995864026,-46,8,3C:6A:D2:84:AD:40,0,50576,2ae0,0,43455c0,-46.0
396,396,1750558995912879,-46,8,3C:6A:D2:84:AD:40,0,50592,2ae0,0,43455c0,-46.0
397,397,1750558995931716,-46,128,3C:6A:D2:84:AD:40,0,23840,2ae0,0,43455c0,-46.0
398,398,1750558995962798,-46,8,3C:6A:D2:84:AD:40,0,50608,2ae0,0,43455c0,-46.0
399,399,1750558996014031,-46,8,3C:6A:D2:84:AD:40,0,50624,2ae0,0,43455c0,-46.0
400,400,1750558996034022,-46,128,3C:6A:D2:84:AD:40,0,23856,2ae0,0,43455c0,-46.0
401,401,1750558996061922,-46,8,3C:6A:D2:84:AD:40,0,50640,2ae0,0,43455c0,-46.0
402,402,1750558996112811,-46,8,3C:6A:D2:84:AD:40,0,50656,2ae0,0,43455c0,-46.0
403,403,1750558996135433,-46,128,3C:6A:D2:84:AD:40,0,23872,2ae0,0,43455c0,-46.0
404,404,1750558996162836,-46,8,3C:6A:D2:84:AD:40,0,50672,2ae0,0,43455c0,-46.0
405,405,1750558996211943,-46,8,3C:6A:D2:84:AD:40,0,50688,2ae0,0,43455c0,-46.0
406,406,1750558996238264,-46,128,3C:6A:D2:84:AD:40,0,23888,2ae0,0,43455c0,-46.0
407,407,1750558996263676,-46,8,3C:6A:D2:84:AD:40,0,50704,2ae0,0,43455c0,-46.0
408,408,1750558996312505,-46,8,3C:6A:D2:84:AD:40,0,50720,2ae0,0,43455c0,-46.0
409,409,1750558996341423,-46,128,3C:6A:D2:84:AD:40,0,23904,2ae0,0,43455c0,-46.0
410,410,1750558996362940,-46,8,3C:6A:D2:84:AD:40,0,50736,2ae0,0,43455c0,-46.0
411,411,1750558996413233,-46,8,3C:6A:D2:84:AD:40,0,50752,2ae0,0,43455c0,-46.0
412,412,1750558996443668,-46,128,3C:6A:D2:84:AD:40,0,23920,2ae0,0,43455c0,-46.0
413,413,1750558996463419,-46,8,3C:6A:D2:84:AD:40,0,50768,2ae0,0,43455c0,-46.0
414,414,1750558996513892,-46,8,3C:6A:D2:84:AD:40,0,50784,2ae0,0,43455c0,-46.0
415,415,1750558996546103,-46,128,3C:6A:D2:84:AD:40,0,23936,2ae0,0,43455c0,-46.0
416,416,1750558996562773,-46,8,3C:6A:D2:84:AD:40,0,50800,2ae0,0,43455c0,-46.0
417,417,1750558996614158,-46,8,3C:6A:D2:84:AD:40,0,50816,2ae0,0,43455c0,-46.0
418,418,1750558996648538,-46,128,3C:6A:D2:84:AD:40,0,23952,2ae0,0,43455c0,-46.0
419,419,1750558996663033,-46,8,3C:6A:D2:84:AD:40,0,50832,2ae0,0,43455c0,-46.0
420,420,1750558996712965,-46,8,3C:6A:D2:84:AD:40,0,50848,2ae0,0,43455c0,-46.0
421,421,1750558996750930,-46,128,3C:6A:D2:84:AD:40,0,23968,2ae0,0,43455c0,-46.0
422,422,1750558996764086,-46,8,3C:6A:D2:84:AD:40,0,50864,2ae0,0,43455c0,-46.0
423,423,1750558996813071,-46,8,3C:6A:D2:84:AD:40,0,50880,2ae0,0,43455c0,-46.0
424,424,1750558996852281,-46,128,3C:6A:D2:84:AD:40,0,23984,2ae0,0,43455c0,-46.0
425,425,1750558996864353,-46,8,3C:6A:D2:84:AD:40,0,50896,2ae0,0,43455c0,-46.0
426,426,1750558996912923,-46,8,3C:6A:D2:84:AD:40,0,50912,2ae0,0,43455c0,-46.0
427,427,1750558996955769,-46,128,3C:6A:D2:84:AD:40,0,24000,2ae0,0,43455c0,-46.0
428,428,1750558996963189,-46,8,3C:6A:D2:84:AD:40,0,50928,2ae0,0,43455c0,-46.0
429,429,1750558997013390,-46,8,3C:6A:D2:84:AD:40,0,50944,2ae0,0,43455c0,-46.0
430,430,1750558997058175,-46,128,3C:6A:D2:84:AD:40,0,24016,2ae0,0,43455c0,-46.0
431,431,1750558997062059,-46,8,3C:6A:D2:84:AD:40,0,50960,2ae0,0,43455c0,-46.0
432,432,1750558997113041,-46,8,3C:6A:D2:84:AD:40,0,50976,2ae0,0,43455c0,-46.0
433,433,1750558997160538,-46,128,3C:6A:D2:84:AD:40,0,24032,2ae0,0,43455c0,-46.0
434,434,1750558997163878,-46,8,3C:6A:D2:84:AD:40,0,50992,2ae0,0,43455c0,-46.0
435,435,1750558997213093,-46,8,3C:6A:D2:84:AD:40,0,51008,2ae0,0,43455c0,-46.0
436,436,1750558997262550,-46,128,3C:6A:D2:84:AD:40,0,24048,2ae0,0,43455c0,-46.0
437,437,1750558997263047,-46,8,3C:6A:D2:84:AD:40,0,51024,2ae0,0,43455c0,-46.0
438,438,1750558997312909,-46,8,3C:6A:D2:84:AD:40,0,51040,2ae0,0,43455c0,-46.0
439,439,1750558997363075,-46,8,3C:6A:D2:84:AD:40,0,51056,2ae0,0,43455c0,-46.0
440,440,1750558997365377,-46,128,3C:6A:D2:84:AD:40,0,24064,2ae0,0,43455c0,-46.0
441,441,1750558997413808,-46,8,3C:6A:D2:84:AD:40,0,51072,2ae0,0,43455c0,-46.0
442,442,1750558997462934,-46,8,3C:6A:D2:84:AD:40,0,51088,2ae0,0,43455c0,-46.0
443,443,1750558997467754,-46,128,3C:6A:D2:84:AD:40,0,24080,2ae0,0,43455c0,-46.0
444,444,1750558997512960,-46,8,3C:6A:D2:84:AD:40,0,51104,2ae0,0,43455c0,-46.0
445,445,1750558997563863,-46,8,3C:6A:D2:84:AD:40,0,51120,2ae0,0,43455c0,-46.0
446,446,1750558997570154,-46,128,3C:6A:D2:84:AD:40,0,24096,2ae0,0,43455c0,-46.0
447,447,1750558997612988,-46,8,3C:6A:D2:84:AD:40,0,51136,2ae0,0,43455c0,-46.0
448,448,1750558997664041,-46,8,3C:6A:D2:84:AD:40,0,51152,2ae0,0,43455c0,-46.0
449,449,1750558997672543,-46,128,3C:6A:D2:84:AD:40,0,24112,2ae0,0,43455c0,-46.0
450,450,1750558997712030,-46,8,3C:6A:D2:84:AD:40,0,51168,2ae0,0,43455c0,-46.0
451,451,1750558997761775,-46,8,3C:6A:D2:84:AD:40,0,51184,2ae0,0,43455c0,-46.0
452,452,1750558997774924,-46,128,3C:6A:D2:84:AD:40,0,24128,2ae0,0,43455c0,-46.0
453,453,1750558997812938,-46,8,3C:6A:D2:84:AD:40,0,51200,2ae0,0,43455c0,-46.0
454,454,1750558997863094,-46,8,3C:6A:D2:84:AD:40,0,51216,2ae0,0,43455c0,-46.0
455,455,1750558997877345,-46,128,3C:6A:D2:84:AD:40,0,24144,2ae0,0,43455c0,-46.0
456,456,1750558997913930,-46,8,3C:6A:D2:84:AD:40,0,51232,2ae0,0,43455c0,-46.0
457,457,1750558997965042,-46,8,3C:6A:D2:84:AD:40,0,51248,2ae0,0,43455c0,-46.0
458,458,1750558997979763,-46,128,3C:6A:D2:84:AD:40,0,24160,2ae0,0,43455c0,-46.0
459,459,1750558998014106,-46,8,3C:6A:D2:84:AD:40,0,51264,2ae0,0,43455c0,-46.0
460,460,1750558998062147,-46,8,3C:6A:D2:84:AD:40,0,51280,2ae0,0,43455c0,-46.0
461,461,1750558998082155,-46,128,3C:6A:D2:84:AD:40,0,24176,2ae0,0,43455c0,-46.0
462,462,1750558998112895,-46,8,3C:6A:D2:84:AD:40,0,51296,2ae0,0,43455c0,-46.0
463,463,1750558998163945,-46,8,3C:6A:D2:84:AD:40,0,51312,2ae0,0,43455c0,-46.0
464,464,1750558998183823,-46,128,3C:6A:D2:84:AD:40,0,24192,2ae0,0,43455c0,-46.0
465,465,1750558998213025,-46,8,3C:6A:D2:84:AD:40,0,51328,2ae0,0,43455c0,-46.0
466,466,1750558998264073,-46,8,3C:6A:D2:84:AD:40,0,51344,2ae0,0,43455c0,-46.0
467,467,1750558998286960,-46,128,3C:6A:D2:84:AD:40,0,24208,2ae0,0,43455c0,-46.0
468,468,1750558998313174,-47,8,3C:6A:D2:84:AD:40,0,51360,2ae0,0,43455c0,-46.333333333333336
469,469,1750558998362465,-46,8,3C:6A:D2:84:AD:40,0,51376,2ae0,0,43455c0,-46.333333333333336
470,470,1750558998389361,-46,128,3C:6A:D2:84:AD:40,0,24224,2ae0,0,43455c0,-46.333333333333336
471,471,1750558998413501,-46,8,3C:6A:D2:84:AD:40,0,51392,2ae0,0,43455c0,-46.0
472,472,1750558998462046,-46,8,3C:6A:D2:84:AD:40,0,51408,2ae0,0,43455c0,-46.0
473,473,1750558998490654,-47,128,3C:6A:D2:84:AD:40,0,24240,2ae0,0,43455c0,-46.333333333333336
474,474,1750558998512866,-47,8,3C:6A:D2:84:AD:40,0,51424,2ae0,0,43455c0,-46.666666666666664
475,475,1750558998563590,-47,8,3C:6A:D2:84:AD:40,0,51440,2ae0,0,43455c0,-47.0
476,476,1750558998594128,-47,128,3C:6A:D2:84:AD:40,0,24256,2ae0,0,43455c0,-47.0
477,477,1750558998613028,-47,8,3C:6A:D2:84:AD:40,0,51456,2ae0,0,43455c0,-47.0
478,478,1750558998664026,-47,8,3C:6A:D2:84:AD:40,0,51472,2ae0,0,43455c0,-47.0
479,479,1750558998696555,-46,128,3C:6A:D2:84:AD:40,0,24272,2ae0,0,43455c0,-46.666666666666664
480,480,1750558998712936,-47,8,3C:6A:D2:84:AD:40,0,51488,2ae0,0,43455c0,-46.666666666666664
481,481,1750558998764175,-46,8,3C:6A:D2:84:AD:40,0,51504,2ae0,0,43455c0,-46.333333333333336
482,482,1750558998798923,-47,128,3C:6A:D2:84:AD:40,0,24288,2ae0,0,43455c0,-46.666666666666664
483,483,1750558998813029,-47,8,3C:6A:D2:84:AD:40,0,51520,2ae0,0,43455c0,-46.666666666666664
484,484,1750558998863072,-47,8,3C:6A:D2:84:AD:40,0,51536,2ae0,0,43455c0,-47.0
485,485,1750558998901376,-47,128,3C:6A:D2:84:AD:40,0,24304,2ae0,0,43455c0,-47.0
486,486,1750558998913868,-46,8,3C:6A:D2:84:AD:40,0,51552,2ae0,0,43455c0,-46.666666666666664
487,487,1750558998963291,-47,8,3C:6A:D2:84:AD:40,0,51568,2ae0,0,43455c0,-46.666666666666664
488,488,1750558999004065,-47,128,3C:6A:D2:84:AD:40,0,24320,2ae0,0,43455c0,-46.666666666666664
489,489,1750558999014233,-47,8,3C:6A:D2:84:AD:40,0,51584,2ae0,0,43455c0,-47.0
490,490,1750558999061878,-47,8,3C:6A:D2:84:AD:40,0,51600,2ae0,0,43455c0,-47.0
491,491,1750558999106158,-47,128,3C:6A:D2:84:AD:40,0,24336,2ae0,0,43455c0,-47.0
492,492,1750558999112923,-47,8,3C:6A:D2:84:AD:40,0,51616,2ae0,0,43455c0,-47.0
493,493,1750558999140736,-47,8,3C:6A:D2:84:AD:40,0,51632,2ae0,0,43455c0,-47.0
494,494,1750558999164538,-47,8,3C:6A:D2:84:AD:40,0,51648,2ae0,0,43455c0,-47.0
495,495,1750558999209705,-47,128,3C:6A:D2:84:AD:40,0,24352,2ae0,0,43455c0,-47.0
496,496,1750558999214028,-47,8,3C:6A:D2:84:AD:40,0,51664,2ae0,0,43455c0,-47.0
497,497,1750558999244449,-47,8,3C:6A:D2:84:AD:40,0,51680,2ae0,0,43455c0,-47.0
498,498,1750558999262849,-47,8,3C:6A:D2:84:AD:40,0,51696,2ae0,0,43455c0,-47.0
499,499,1750558999310921,-47,128,3C:6A:D2:84:AD:40,0,24368,2ae0,0,43455c0,-47.0
500,500,1750558999313843,-47,8,3C:6A:D2:84:AD:40,0,51712,2ae0,0,43455c0,-47.0
501,501,1750558999348530,-47,8,3C:6A:D2:84:AD:40,0,51728,2ae0,0,43455c0,-47.0
502,502,1750558999362885,-47,8,3C:6A:D2:84:AD:40,0,51744,2ae0,0,43455c0,-47.0
503,503,1750558999412396,-47,128,3C:6A:D2:84:AD:40,0,24384,2ae0,0,43455c0,-47.0
504,504,1750558999463013,-47,8,3C:6A:D2:84:AD:40,0,51776,2ae0,0,43455c0,-47.0
505,505,1750558999512885,-47,8,3C:6A:D2:84:AD:40,0,51792,2ae0,0,43455c0,-47.0
506,506,1750558999516574,-47,128,3C:6A:D2:84:AD:40,0,24400,2ae0,0,43455c0,-47.0
